gvkey,fyear,Size,Leverage,MB,ATM_IV,IV_Skew,n_obs
002285,2017,12.068552230122819,0.10594262073148278,490.9952436338028,0.22386841,0.025640342,231
002285,2018,12.11759231288055,0.09080684054908443,540.0124557522124,0.27288195,0.02628434,230
002312,2017,8.83948767412386,0.0003518158947958022,6.244164014964737,0.2532703,0.03695973,224
002312,2018,8.82633263896064,0.00024013489590914177,6.4063905312086735,0.26211455,0.034195445,228
002337,2017,6.90445985503234,0.1900168796720521,0.6233333333333334,0.6631076,0.03464867,106
002337,2018,6.579312321254005,0.10724269377382466,0.46938983050847455,0.49924096,-0.00911896,204
002352,2017,7.441273233180545,0.0995369554846923,2.4351124060902105,0.28686404,0.14722845,117
002352,2018,7.594078730770552,0.04978376071853319,2.641094677388474,0.25537267,0.019427229,78
002393,2017,6.938282544150869,0.15285748449839728,1.8432600199523006,0.27980304,0.071517125,188
002393,2018,6.620720157212626,0.13847555967384273,1.315662331879444,0.30353844,0.035855893,215
002403,2017,11.5136276184028,0.20789246222169236,8.523144536240524,0.24703076,0.017898954,231
002403,2018,11.348420564737395,0.1613788372491854,6.045995296129998,0.26494646,0.006413698,230
002408,2018,10.207464268261385,0.40117949493422045,2.6420460083828834,0.14642909,0.09484274,61
002410,2017,11.840936165264939,0.20067989078350182,1.409773358789479,0.18013094,0.02050041,231
002410,2018,11.752276686871925,0.19996739623497395,1.277797551069672,0.2087777,0.027560364,230
002436,2017,7.151068825398828,0.13258359825837662,1.7776836718054214,0.3933394,0.029261483,193
002436,2018,7.130825291592442,0.1076555232115429,1.9712990554417371,0.3698813,0.037637733,208
002444,2017,8.483386767629549,0.128580787326544,3.2596892170746505,0.2827743,0.020217922,231
